in s,C1 in V
-7.18976E+00,1.255E+00
-7.18963E+00,1.284E+00
-7.18950E+00,1.284E+00
-7.18937E+00,1.255E+00
-7.18924E+00,1.235E+00
-7.18910E+00,1.265E+00
-7.18897E+00,1.255E+00
-7.18884E+00,1.226E+00
-7.18871E+00,1.265E+00
-7.18858E+00,1.265E+00
-7.18845E+00,1.245E+00
-7.18832E+00,1.216E+00
-7.18819E+00,1.245E+00
-7.18806E+00,1.274E+00
-7.18792E+00,1.255E+00
-7.18779E+00,1.226E+00
-7.18766E+00,1.245E+00
-7.18753E+00,1.245E+00
-7.18740E+00,1.255E+00
-7.18727E+00,1.226E+00
-7.18714E+00,1.265E+00
-7.18701E+00,1.235E+00
-7.18688E+00,1.226E+00
-7.18675E+00,1.226E+00
-7.18661E+00,1.216E+00
-7.18648E+00,1.255E+00
-7.18635E+00,1.274E+00
-7.18622E+00,1.255E+00
-7.18609E+00,1.216E+00
-7.18596E+00,1.216E+00
-7.18583E+00,1.255E+00
-7.18570E+00,1.265E+00
-7.18557E+00,1.255E+00
-7.18543E+00,1.235E+00
-7.18530E+00,1.245E+00
-7.18517E+00,1.216E+00
-7.18504E+00,1.235E+00
-7.18491E+00,1.255E+00
-7.18478E+00,1.265E+00
-7.18465E+00,1.216E+00
-7.18452E+00,1.216E+00
-7.18439E+00,1.206E+00
-7.18426E+00,1.206E+00
-7.18412E+00,1.206E+00
-7.18399E+00,1.196E+00
-7.18386E+00,1.187E+00
-7.18373E+00,1.187E+00
-7.18360E+00,1.216E+00
-7.18347E+00,1.196E+00
-7.18334E+00,1.196E+00
-7.18321E+00,1.177E+00
-7.18308E+00,1.226E+00
-7.18295E+00,1.216E+00
-7.18281E+00,1.187E+00
-7.18268E+00,1.187E+00
-7.18255E+00,1.216E+00
-7.18242E+00,1.196E+00
-7.18229E+00,1.216E+00
-7.18216E+00,1.206E+00
-7.18203E+00,1.245E+00
-7.18190E+00,1.206E+00
-7.18177E+00,1.187E+00
-7.18163E+00,1.187E+00
-7.18150E+00,1.255E+00
-7.18137E+00,1.206E+00
-7.18124E+00,1.187E+00
-7.18111E+00,1.196E+00
-7.18098E+00,1.196E+00
-7.18085E+00,1.177E+00
-7.18072E+00,1.187E+00
-7.18059E+00,1.167E+00
-7.18046E+00,1.206E+00
-7.18032E+00,1.206E+00
-7.18019E+00,1.216E+00
-7.18006E+00,1.177E+00
-7.17993E+00,1.196E+00
-7.17980E+00,1.177E+00
-7.17967E+00,1.206E+00
-7.17954E+00,1.206E+00
-7.17941E+00,1.177E+00
-7.17928E+00,1.157E+00
-7.17914E+00,1.177E+00
-7.17901E+00,1.216E+00
-7.17888E+00,1.216E+00
-7.17875E+00,1.187E+00
-7.17862E+00,1.177E+00
-7.17849E+00,1.167E+00
-7.17836E+00,1.177E+00
-7.17823E+00,1.196E+00
-7.17810E+00,1.196E+00
-7.17797E+00,1.167E+00
-7.17783E+00,1.157E+00
-7.17770E+00,1.196E+00
-7.17757E+00,1.157E+00
-7.17744E+00,1.167E+00
-7.17731E+00,1.177E+00
-7.17718E+00,1.187E+00
-7.17705E+00,1.177E+00
-7.17692E+00,1.177E+00
-7.17679E+00,1.196E+00
-7.17666E+00,1.118E+00
-7.17652E+00,1.167E+00
-7.17639E+00,1.187E+00
-7.17626E+00,1.187E+00
-7.17613E+00,1.177E+00
-7.17600E+00,1.147E+00
-7.17587E+00,1.147E+00
-7.17574E+00,1.167E+00
-7.17561E+00,1.177E+00
-7.17548E+00,1.187E+00
-7.17534E+00,1.147E+00
-7.17521E+00,1.147E+00
-7.17508E+00,1.147E+00
-7.17495E+00,1.177E+00
-7.17482E+00,1.177E+00
-7.17469E+00,1.167E+00
-7.17456E+00,1.138E+00
-7.17443E+00,1.157E+00
-7.17430E+00,1.138E+00
-7.17417E+00,1.138E+00
-7.17403E+00,1.147E+00
-7.17390E+00,1.196E+00
-7.17377E+00,1.147E+00
-7.17364E+00,1.128E+00
-7.17351E+00,1.147E+00
-7.17338E+00,1.147E+00
-7.17325E+00,1.118E+00
-7.17312E+00,1.147E+00
-7.17299E+00,1.147E+00
-7.17286E+00,1.147E+00
-7.17272E+00,1.157E+00
-7.17259E+00,1.128E+00
-7.17246E+00,1.147E+00
-7.17233E+00,1.177E+00
-7.17220E+00,1.167E+00
-7.17207E+00,1.147E+00
-7.17194E+00,1.089E+00
-7.17181E+00,1.177E+00
-7.17168E+00,1.138E+00
-7.17154E+00,1.147E+00
-7.17141E+00,1.138E+00
-7.17128E+00,1.118E+00
-7.17115E+00,1.108E+00
-7.17102E+00,1.147E+00
-7.17089E+00,1.138E+00
-7.17076E+00,1.138E+00
-7.17063E+00,1.128E+00
-7.17050E+00,1.138E+00
-7.17037E+00,1.138E+00
-7.17023E+00,1.108E+00
-7.17010E+00,1.147E+00
-7.16997E+00,1.099E+00
-7.16984E+00,1.128E+00
-7.16971E+00,1.128E+00
-7.16958E+00,1.138E+00
-7.16945E+00,1.099E+00
-7.16932E+00,1.079E+00
-7.16919E+00,1.108E+00
-7.16905E+00,1.079E+00
-7.16892E+00,1.138E+00
-7.16879E+00,1.108E+00
-7.16866E+00,1.138E+00
-7.16853E+00,1.118E+00
-7.16840E+00,1.128E+00
-7.16827E+00,1.118E+00
-7.16814E+00,1.118E+00
-7.16801E+00,1.089E+00
-7.16788E+00,1.128E+00
-7.16774E+00,1.108E+00
-7.16761E+00,1.099E+00
-7.16748E+00,1.079E+00
-7.16735E+00,1.099E+00
-7.16722E+00,1.099E+00
-7.16709E+00,1.079E+00
-7.16696E+00,1.079E+00
-7.16683E+00,1.089E+00
-7.16670E+00,1.099E+00
-7.16657E+00,1.079E+00
-7.16643E+00,1.079E+00
-7.16630E+00,1.138E+00
