in s,C1 in V
-2.06519E+00,-2.476E+00
-2.06514E+00,-2.446E+00
-2.06509E+00,-2.466E+00
-2.06504E+00,-2.446E+00
-2.06499E+00,-2.466E+00
-2.06493E+00,-2.456E+00
-2.06488E+00,-2.505E+00
-2.06483E+00,-2.456E+00
-2.06478E+00,-2.466E+00
-2.06473E+00,-2.446E+00
-2.06468E+00,-2.437E+00
-2.06463E+00,-2.446E+00
-2.06458E+00,-2.466E+00
-2.06453E+00,-2.446E+00
-2.06447E+00,-2.476E+00
-2.06442E+00,-2.446E+00
-2.06437E+00,-2.495E+00
-2.06432E+00,-2.466E+00
-2.06427E+00,-2.446E+00
-2.06422E+00,-2.485E+00
-2.06417E+00,-2.466E+00
-2.06412E+00,-2.427E+00
-2.06407E+00,-2.466E+00
-2.06401E+00,-2.456E+00
-2.06396E+00,-2.466E+00
-2.06391E+00,-2.456E+00
-2.06386E+00,-2.437E+00
-2.06381E+00,-2.456E+00
-2.06376E+00,-2.485E+00
-2.06371E+00,-2.466E+00
-2.06366E+00,-2.485E+00
-2.06360E+00,-2.456E+00
-2.06355E+00,-2.466E+00
-2.06350E+00,-2.466E+00
-2.06345E+00,-2.437E+00
-2.06340E+00,-2.485E+00
-2.06335E+00,-2.466E+00
-2.06330E+00,-2.466E+00
-2.06325E+00,-2.446E+00
-2.06320E+00,-2.466E+00
-2.06314E+00,-2.466E+00
-2.06309E+00,-2.427E+00
-2.06304E+00,-2.446E+00
-2.06299E+00,-2.466E+00
-2.06294E+00,-2.466E+00
-2.06289E+00,-2.437E+00
-2.06284E+00,-2.466E+00
-2.06279E+00,-2.476E+00
-2.06274E+00,-2.437E+00
-2.06268E+00,-2.446E+00
-2.06263E+00,-2.446E+00
-2.06258E+00,-2.437E+00
-2.06253E+00,-2.466E+00
-2.06248E+00,-2.427E+00
-2.06243E+00,-2.456E+00
-2.06238E+00,-2.456E+00
-2.06233E+00,-2.505E+00
-2.06228E+00,-2.446E+00
-2.06222E+00,-2.417E+00
-2.06217E+00,-2.446E+00
-2.06212E+00,-2.505E+00
-2.06207E+00,-2.456E+00
-2.06202E+00,-2.466E+00
-2.06197E+00,-2.476E+00
-2.06192E+00,-2.456E+00
-2.06187E+00,-2.456E+00
-2.06182E+00,-2.446E+00
-2.06176E+00,-2.437E+00
-2.06171E+00,-2.437E+00
-2.06166E+00,-2.495E+00
-2.06161E+00,-2.456E+00
-2.06156E+00,-2.456E+00
-2.06151E+00,-2.466E+00
-2.06146E+00,-2.456E+00
-2.06141E+00,-2.427E+00
-2.06136E+00,-2.466E+00
-2.06130E+00,-2.505E+00
-2.06125E+00,-2.446E+00
-2.06120E+00,-2.476E+00
-2.06115E+00,-2.456E+00
-2.06110E+00,-2.446E+00
-2.06105E+00,-2.446E+00
-2.06100E+00,-2.437E+00
-2.06095E+00,-2.446E+00
-2.06090E+00,-2.476E+00
-2.06084E+00,-2.437E+00
-2.06079E+00,-2.437E+00
-2.06074E+00,-2.417E+00
-2.06069E+00,-2.437E+00
-2.06064E+00,-2.437E+00
-2.06059E+00,-2.446E+00
-2.06054E+00,-2.505E+00
-2.06049E+00,-2.456E+00
-2.06043E+00,-2.476E+00
