in s,C2 in V
-6.76472E+00,1.553E-02
-6.76459E+00,1.357E-02
-6.76446E+00,1.455E-02
-6.76433E+00,1.006E-02
-6.76419E+00,1.670E-02
-6.76406E+00,1.357E-02
-6.76393E+00,1.436E-02
-6.76380E+00,1.396E-02
-6.76367E+00,1.182E-02
-6.76354E+00,1.338E-02
-6.76341E+00,1.201E-02
-6.76328E+00,1.807E-02
-6.76315E+00,1.240E-02
-6.76301E+00,1.318E-02
-6.76288E+00,1.318E-02
-6.76275E+00,1.611E-02
-6.76262E+00,1.475E-02
-6.76249E+00,1.436E-02
-6.76236E+00,1.670E-02
-6.76223E+00,1.650E-02
-6.76210E+00,1.221E-02
-6.76197E+00,1.748E-02
-6.76184E+00,1.006E-02
-6.76170E+00,1.846E-02
-6.76157E+00,1.436E-02
-6.76144E+00,1.143E-02
-6.76131E+00,1.299E-02
-6.76118E+00,1.162E-02
-6.76105E+00,1.631E-02
-6.76092E+00,1.572E-02
-6.76079E+00,1.084E-02
-6.76066E+00,1.338E-02
-6.76053E+00,1.182E-02
-6.76039E+00,1.592E-02
-6.76026E+00,1.357E-02
-6.76013E+00,1.299E-02
-6.76000E+00,1.553E-02
-6.75987E+00,1.357E-02
-6.75974E+00,1.377E-02
-6.75961E+00,1.357E-02
-6.75948E+00,1.162E-02
-6.75935E+00,1.396E-02
-6.75921E+00,1.455E-02
-6.75908E+00,1.416E-02
-6.75895E+00,1.631E-02
-6.75882E+00,1.377E-02
-6.75869E+00,1.807E-02
-6.75856E+00,1.240E-02
-6.75843E+00,1.006E-02
-6.75830E+00,1.357E-02
-6.75817E+00,1.182E-02
-6.75804E+00,1.533E-02
-6.75790E+00,1.357E-02
-6.75777E+00,1.279E-02
-6.75764E+00,1.553E-02
-6.75751E+00,1.494E-02
-6.75738E+00,1.357E-02
-6.75725E+00,1.240E-02
-6.75712E+00,1.475E-02
-6.75699E+00,1.650E-02
-6.75686E+00,1.475E-02
-6.75673E+00,1.748E-02
-6.75659E+00,1.572E-02
-6.75646E+00,1.318E-02
-6.75633E+00,1.787E-02
-6.75620E+00,1.240E-02
-6.75607E+00,1.338E-02
-6.75594E+00,1.104E-02
-6.75581E+00,1.221E-02
-6.75568E+00,1.475E-02
-6.75555E+00,1.318E-02
-6.75541E+00,1.787E-02
-6.75528E+00,1.221E-02
-6.75515E+00,1.162E-02
-6.75502E+00,1.279E-02
-6.75489E+00,1.143E-02
-6.75476E+00,1.709E-02
-6.75463E+00,1.475E-02
-6.75450E+00,1.396E-02
-6.75437E+00,1.436E-02
-6.75424E+00,1.279E-02
-6.75410E+00,1.787E-02
-6.75397E+00,1.436E-02
-6.75384E+00,1.162E-02
-6.75371E+00,1.650E-02
-6.75358E+00,1.357E-02
-6.75345E+00,1.553E-02
-6.75332E+00,1.279E-02
-6.75319E+00,1.260E-02
-6.75306E+00,1.650E-02
-6.75292E+00,1.396E-02
-6.75279E+00,1.143E-02
-6.75266E+00,1.357E-02
-6.75253E+00,1.377E-02
-6.75240E+00,1.787E-02
-6.75227E+00,1.299E-02
-6.75214E+00,8.887E-03
-6.75201E+00,1.553E-02
-6.75188E+00,1.221E-02
-6.75175E+00,1.553E-02
-6.75161E+00,1.240E-02
-6.75148E+00,1.201E-02
-6.75135E+00,1.318E-02
-6.75122E+00,1.377E-02
-6.75109E+00,1.611E-02
-6.75096E+00,1.143E-02
-6.75083E+00,1.572E-02
-6.75070E+00,1.689E-02
-6.75057E+00,1.299E-02
-6.75044E+00,1.201E-02
-6.75030E+00,1.650E-02
-6.75017E+00,1.357E-02
-6.75004E+00,1.787E-02
-6.74991E+00,1.377E-02
-6.74978E+00,1.377E-02
-6.74965E+00,1.494E-02
-6.74952E+00,1.338E-02
-6.74939E+00,1.221E-02
-6.74926E+00,1.572E-02
-6.74912E+00,1.318E-02
-6.74899E+00,1.553E-02
-6.74886E+00,1.221E-02
-6.74873E+00,1.240E-02
-6.74860E+00,1.514E-02
-6.74847E+00,1.436E-02
-6.74834E+00,1.357E-02
-6.74821E+00,1.299E-02
-6.74808E+00,1.221E-02
-6.74795E+00,1.689E-02
-6.74781E+00,1.357E-02
-6.74768E+00,1.240E-02
-6.74755E+00,1.631E-02
-6.74742E+00,1.143E-02
-6.74729E+00,1.572E-02
-6.74716E+00,1.377E-02
-6.74703E+00,1.064E-02
-6.74690E+00,1.592E-02
-6.74677E+00,1.748E-02
-6.74663E+00,1.357E-02
-6.74650E+00,1.494E-02
-6.74637E+00,1.475E-02
-6.74624E+00,1.689E-02
-6.74611E+00,1.572E-02
-6.74598E+00,1.221E-02
-6.74585E+00,1.494E-02
-6.74572E+00,1.299E-02
-6.74559E+00,1.533E-02
-6.74546E+00,1.494E-02
-6.74532E+00,1.416E-02
-6.74519E+00,1.084E-02
-6.74506E+00,1.572E-02
-6.74493E+00,1.416E-02
-6.74480E+00,1.475E-02
-6.74467E+00,9.668E-03
-6.74454E+00,1.084E-02
-6.74441E+00,1.748E-02
-6.74428E+00,1.201E-02
-6.74415E+00,1.260E-02
-6.74401E+00,1.357E-02
-6.74388E+00,1.631E-02
-6.74375E+00,1.084E-02
-6.74362E+00,1.514E-02
-6.74349E+00,1.221E-02
-6.74336E+00,1.553E-02
-6.74323E+00,1.221E-02
-6.74310E+00,1.338E-02
-6.74297E+00,1.709E-02
-6.74283E+00,1.318E-02
-6.74270E+00,1.416E-02
-6.74257E+00,1.514E-02
-6.74244E+00,1.240E-02
-6.74231E+00,1.768E-02
-6.74218E+00,1.494E-02
-6.74205E+00,1.318E-02
-6.74192E+00,1.533E-02
-6.74179E+00,1.299E-02
-6.74166E+00,1.299E-02
-6.74152E+00,1.592E-02
-6.74139E+00,1.357E-02
-6.74126E+00,1.709E-02
-6.74113E+00,1.436E-02
-6.74100E+00,1.064E-02
-6.74087E+00,1.240E-02
-6.74074E+00,1.240E-02
-6.74061E+00,1.826E-02
-6.74048E+00,1.533E-02
-6.74035E+00,1.279E-02
-6.74021E+00,1.396E-02
-6.74008E+00,1.396E-02
-6.73995E+00,1.514E-02
-6.73982E+00,1.299E-02
-6.73969E+00,1.436E-02
-6.73956E+00,1.611E-02
-6.73943E+00,1.221E-02
-6.73930E+00,1.592E-02
-6.73917E+00,1.279E-02
-6.73903E+00,1.318E-02
-6.73890E+00,1.436E-02
-6.73877E+00,1.377E-02
-6.73864E+00,1.201E-02
-6.73851E+00,1.514E-02
-6.73838E+00,1.045E-02
-6.73825E+00,1.436E-02
-6.73812E+00,1.299E-02
-6.73799E+00,1.338E-02
-6.73786E+00,1.650E-02
-6.73772E+00,1.240E-02
-6.73759E+00,1.221E-02
-6.73746E+00,1.338E-02
-6.73733E+00,1.064E-02
-6.73720E+00,1.689E-02
-6.73707E+00,1.436E-02
-6.73694E+00,1.104E-02
-6.73681E+00,1.553E-02
-6.73668E+00,1.475E-02
-6.73654E+00,1.475E-02
-6.73641E+00,1.318E-02
-6.73628E+00,1.279E-02
-6.73615E+00,1.221E-02
-6.73602E+00,1.162E-02
-6.73589E+00,1.650E-02
-6.73576E+00,8.691E-03
-6.73563E+00,1.572E-02
-6.73550E+00,1.514E-02
-6.73537E+00,1.475E-02
-6.73523E+00,1.279E-02
-6.73510E+00,1.299E-02
-6.73497E+00,1.787E-02
-6.73484E+00,1.318E-02
-6.73471E+00,1.221E-02
-6.73458E+00,1.357E-02
-6.73445E+00,1.104E-02
-6.73432E+00,1.592E-02
-6.73419E+00,1.455E-02
-6.73406E+00,1.084E-02
-6.73392E+00,1.299E-02
-6.73379E+00,1.240E-02
-6.73366E+00,1.553E-02
-6.73353E+00,1.436E-02
-6.73340E+00,1.436E-02
-6.73327E+00,1.729E-02
-6.73314E+00,1.279E-02
-6.73301E+00,1.221E-02
-6.73288E+00,1.299E-02
-6.73274E+00,1.143E-02
-6.73261E+00,1.729E-02
-6.73248E+00,1.572E-02
-6.73235E+00,8.496E-03
-6.73222E+00,1.260E-02
-6.73209E+00,1.025E-02
-6.73196E+00,1.670E-02
-6.73183E+00,1.221E-02
-6.73170E+00,1.084E-02
-6.73157E+00,1.455E-02
-6.73143E+00,1.260E-02
-6.73130E+00,1.924E-02
-6.73117E+00,1.436E-02
-6.73104E+00,1.299E-02
-6.73091E+00,1.299E-02
-6.73078E+00,1.260E-02
-6.73065E+00,1.553E-02
-6.73052E+00,1.475E-02
-6.73039E+00,1.240E-02
-6.73025E+00,1.416E-02
-6.73012E+00,1.396E-02
-6.72999E+00,1.768E-02
-6.72986E+00,1.338E-02
-6.72973E+00,1.162E-02
-6.72960E+00,1.396E-02
-6.72947E+00,1.240E-02
-6.72934E+00,1.592E-02
-6.72921E+00,1.143E-02
-6.72908E+00,1.455E-02
-6.72894E+00,1.650E-02
-6.72881E+00,1.025E-02
-6.72868E+00,1.494E-02
-6.72855E+00,1.201E-02
-6.72842E+00,1.396E-02
-6.72829E+00,1.396E-02
